1847,11632
831,11632
1284,12285
3823,12043
683,11678
1662,9196
131,9196
418,9196
4053,10377
7513,15463
2641,12967
3099,10237
5042,8914
1172,8914
24,8914
1074,8914
686,8914
411,8914
3026,8914
150,8914
1918,8914
1957,8914
385,8914
129,8914
653,10379
5033,10379
874,10379
3248,11370
3529,11370
1112,10428
44,10428
1435,10953
4,10953
886,9465
984,9465
98,9465
516,9465
1314,9465
1910,9465
1551,9465
841,9465
3558,10631
1326,10631
5187,10631
1648,11522
551,13796
2835,12572
746,9760
1288,11371
985,11371
5719,11945
1208,11945
986,9401
838,9401
1309,9401
3954,9401
5531,9401
815,9401
3867,9401
2434,10487
6050,10487
4528,12374
1162,9005
154,9005
824,9005
4038,9005
2098,9005
166,9005
255,9005
2738,9005
791,9914
3100,11680
466,11680
6707,14298
69,15018
856,11288
1731,10405
2256,10405
989,10286
342,10286
1335,10286
925,9674
3059,9674
1249,9674
43,9674
1106,9674
5715,9674
400,9674
40,9674
565,9674
1352,12512
926,12129
2145,12129
7927,9032
684,9032
1450,9032
3144,9032
2128,9032
5262,9032
2779,9032
1134,9032
2430,12354
534,10087
749,11557
96,10925
305,10925
1007,12951
3158,10176
997,10176
1581,13096
3151,10755
181,11133
2714,11908
429,9527
3000,9527
2514,9834
1414,9834
30,9834
2040,9834
1963,10204
109,10204
3198,10299
2129,10299
719,10299
1462,9654
2973,9945
1070,9945
3067,9945
2192,9945
425,11712
9,10175
3862,15423
5518,9908
184,9908
1591,11337
662,11337
1133,11337
1311,11337
1572,10098
403,10098
13,10098
4016,11580
526,10012
2115,10012
3861,10012
2971,10012
1157,10012
794,12509
6457,9284
1357,9284
510,12213
3090,8953
5524,8953
2115,8953
703,8953
2442,8953
631,8953
6753,8953
5157,8953
314,8953
3202,8953
1493,8953
310,8953
760,8953
1531,8953
480,8953
719,8953
3916,8953
1450,12555
927,10408
2531,12662
190,16258
2107,9574
2267,9574
1838,10442
3218,10442
1842,10442
92,10442
345,12076
401,10305
7463,9413
438,9413
1794,9413
1332,9472
4685,9472
2530,9472
1734,9472
2004,9472
2458,9472
431,9472
1261,9472
3275,14116
3192,8899
753,8899
3237,8899
3188,8899
5485,8899
1332,8899
2035,8899
231,8899
73,8899
3490,8899
2528,8899
2458,8899
3860,8899
1483,8899
788,8899
5177,8899
124,8899
2950,8899
1039,8899
46,16259
1736,9615
456,10225
44,9611
4111,11038
131,11038
1440,11038
46,14047
175,14047
5941,8930
2027,8930
5227,8930
5936,8930
4998,8930
5012,8930
1846,8930
4481,8930
4480,8930
6263,8930
5933,8930
3477,8930
2253,8930
1322,8930
7716,8930
2722,8930
97,10208
4569,10208
1504,10234
3237,9294
3188,9294
2957,9294
1332,9294
3490,9294
2528,9294
1483,9294
5177,9294
4008,10049
3495,9354
3850,9354
684,9354
3777,9354
794,9354
3999,9354
36,9354
1134,9354
1203,8967
200,8967
3655,8967
1170,8967
1437,8967
745,8967
18,8967
36,8967
141,8967
2152,8967
85,9653
1750,9653
3162,12427
451,9641
5110,9641
1559,9641
6314,9641
526,12202
5008,12202
577,9870
689,9870
1182,9870
3239,9881
1098,9881
838,9881
1227,9478
1940,9478
1332,9478
201,9478
231,9478
1333,9478
1483,9478
3527,9478
5524,10401
2442,10401
3074,10401
4002,10401
620,10401
4565,10401
74,9732
3495,9328
684,9328
4614,9328
3158,9328
997,9328
1540,9548
4475,9548
1964,9548
384,10923
979,10923
7115,9936
1463,9936
3519,12381
953,9292
793,9292
943,9292
1193,11115
6301,13063
5091,13063
201,9539
231,9539
1333,9539
1483,9539
138,9539
253,10908
2708,10199
227,10199
56,10199
2468,10199
5512,12488
2107,11243
4470,11243
2859,8831
2463,8831
6214,8831
1706,8831
588,8831
2782,8831
1480,8831
2283,8831
5105,8831
754,8831
1851,8831
383,8831
3517,8831
229,8831
5997,8831
416,8831
1454,8831
369,8831
1669,8831
776,8831
1726,8831
800,8831
63,8831
1249,8831
253,8831
3043,8831
258,8831
496,8831
643,8831
688,8831
352,8831
398,8831
1320,8831
3121,8831
2356,8831
1490,8831
3252,8831
2078,8831
1145,8831
2768,8831
370,8831
136,8831
1829,8831
25,8831
418,8831
941,8831
1059,8831
598,8831
4449,8831
36,8831
1817,8831
255,8831
1353,8831
317,8831
30,8831
1361,8831
368,8831
5804,8831
5516,8831
358,8831
1104,8831
159,8831
1667,8831
4348,8831
2202,8831
1978,8831
982,8831
1184,8831
667,8831
254,8831
2072,8831
2201,8831
2752,8831
8751,8831
1068,8831
5867,13163
703,12421
2443,10766
620,10296
4243,10296
33,10296
3230,11009
526,10906
3481,9106
1197,9106
3111,9106
131,9106
1280,9106
2769,9973
4580,9973
2793,9973
3441,9973
2776,9973
1540,9051
1980,9051
3198,9032
794,9032
125,10087
373,10925
805,10925
3198,10176
3495,10176
1167,10204
3797,10299
794,10299
429,9945
394,9945
4620,10175
1535,10012
68,10012
1081,10012
204,9284
53,12213
83,8953
628,10408
475,10408
45,9574
53,9574
236,12076
181,10305
53,10305
608,9413
295,9413
666,9413
862,9413
1940,9472
1627,9472
570,14116
504,8899
1011,8899
201,8899
2298,8899
1419,8899
260,8899
3325,8899
745,8899
2392,8899
1679,9615
73,9615
5143,9615
1285,10225
1499,9611
154,9611
631,9611
2187,9611
69,9611
4482,8930
678,8930
1655,10208
504,9294
788,9294
5264,9294
2950,9294
1039,9294
573,9354
580,11366
5503,11366
1650,8967
422,8967
6035,8967
260,8967
496,8967
1111,8967
92,8967
2809,9653
235,9653
288,9641
869,9870
1696,9881
2298,9478
1039,9478
429,10401
1304,9732
573,9328
3144,9328
974,9548
1107,9548
2780,10923
877,10923
577,9292
665,9292
5013,9292
414,9292
2777,9292
2155,9292
945,11115
137,11115
3453,10199
1406,10199
175,10199
698,14685
477,8831
3452,8831
564,8831
1631,8831
962,8831
303,8831
1457,8831
1076,8831
2508,8831
2176,8831
299,8831
1778,8831
2584,8831
1010,8831
4432,8831
2148,8831
282,8831
4526,8831
112,8831
1776,8831
1042,8831
92,8831
230,10835
4124,12223
5772,12223
285,10296
1164,10296
981,10906
477,9106
176,9106
63,9106
4638,9106
878,9106
3052,9106
1750,9106
4607,9106
94,9973
5991,9051
3656,9051
2909,9051
1908,9051
843,9051
109,9051
741,9051
1025,9051
2777,9051
265,9051
2946,9051
1399,9051
53,9051
2155,9051
410,8875
70,8875
523,8875
154,8875
337,8875
1985,8875
356,8875
5834,8875
816,8875
878,8875
1025,8875
18,8875
2946,8875
4004,8875
1544,8875
1553,8875
3770,8875
36,8875
1399,8875
188,8875
527,8875
3665,9032
2469,9032
945,9032
3959,9032
1677,10087
6706,10087
643,10087
2275,11557
1278,10925
2746,13096
576,11133
1352,9527
777,9527
210,9834
631,10299
997,10299
401,9654
4542,9945
708,10175
247,10709
2019,10709
1197,14112
4380,12509
315,9284
2111,9284
723,9284
1726,14111
3611,8953
2933,8953
852,8953
429,8953
5758,8953
3011,8953
64,8953
68,8953
4161,8953
5146,8953
296,11940
425,9574
1462,9574
3762,10442
1182,10305
2997,9413
282,9413
36,9413
3193,9413
1399,9413
1416,9472
2959,8899
570,8899
3597,8899
1326,8899
31,8899
1388,8899
5264,8899
5474,8899
138,8899
2832,8899
3977,8899
1737,9615
184,9615
1961,9611
2178,8930
1721,10208
3192,9294
6311,8967
877,8967
2188,8967
895,8967
5127,8967
67,8967
87,8967
522,8967
1334,8967
1445,8967
251,9653
3227,9653
153,9653
216,9641
501,9641
1038,9641
421,9881
788,9478
2207,10401
4361,10401
1147,10401
2526,12505
2634,9732
3850,9328
794,9328
1134,9328
336,9548
2466,9548
4076,10923
4521,9936
1980,9292
3597,9539
1312,10908
40,13613
949,8831
5362,8831
1690,8831
2080,8831
6495,8943
783,8943
780,8943
7028,8943
4044,8943
4477,9392
1439,9392
1386,9392
1067,9392
2106,9392
286,9392
3101,9392
5423,13302
8243,8925
4774,8925
6168,8925
6629,8925
5315,8925
5338,8925
5617,8925
5316,8925
5267,8925
5268,8925
6163,8925
5844,8925
6662,8925
5614,8925
5275,8925
6161,8925
5890,8925
5449,8925
3987,8925
5323,8925
4368,8925
5324,8925
2166,9304
3709,9304
5886,9304
3703,9304
7118,9304
8156,9304
7377,9304
2095,9304
3594,9304
6613,9304
535,9546
1383,9546
1818,9546
846,9546
2105,9546
581,9546
933,9158
388,9158
1680,9158
5889,10138
1661,10138
3759,10138
413,10138
3589,10138
2406,15267
2216,14739
4780,14212
2490,9336
2349,9336
846,9336
171,9336
581,9336
1339,9336
3268,12843
1635,8918
554,8918
1167,8918
671,8918
412,8918
211,8918
4130,8918
478,8918
785,8918
1796,8918
134,8918
44,8918
1613,8918
1283,8918
1497,13974
339,12378
40,16260
888,11926
2593,12819
284,12819
1582,12587
4327,12587
1388,12133
4027,10183
2427,10183
2750,10183
1886,10186
1928,10186
5945,10186
1577,10186
760,10189
4995,10189
134,10464
891,10464
2324,11058
1220,9809
2914,9809
1484,9809
1746,9809
5017,9809
3494,9151
2514,9151
5328,9151
1414,9151
2264,9151
4134,9151
210,9151
602,9151
3187,9151
30,9151
2040,9151
4183,9151
157,9151
2123,9151
3636,9151
2047,9151
96,9855
334,9855
752,9855
3391,10678
4350,10678
4975,10678
5487,10678
1074,10985
1503,11053
6456,9547
6140,9547
3879,10059
830,10059
384,10059
3231,10059
1663,10059
5040,11444
3119,11444
3775,11444
354,9852
24,9852
3278,9852
7315,12038
7314,12038
1000,9754
194,9754
1689,9754
752,9754
2498,14267
1537,11308
86,9393
2573,9393
2485,9393
3451,9393
4988,9393
258,9393
1449,9393
22,9393
3094,9393
4370,9393
82,9393
1364,12513
1778,12513
3901,11525
1057,11525
1385,11761
1218,9522
2425,9522
2908,9522
2438,9522
541,9522
1159,9522
6197,9522
210,13120
1092,15724
770,9638
4890,10546
1161,10546
738,10546
6905,10546
82,10546
2907,9449
1461,9449
2313,9449
4009,9449
2307,11868
734,9496
1873,9496
3253,9850
74,9200
3800,9200
1192,9200
2782,8882
446,8882
181,8882
3882,8882
3301,8882
2336,8882
1445,8882
130,8882
2181,9620
225,9620
1140,9620
1455,9620
373,8877
1604,8877
96,8877
711,8877
1186,8877
959,8877
805,8877
393,8877
334,8877
746,8877
250,8877
3967,8877
1610,8877
563,8877
305,8877
132,8877
756,8877
1135,8877
194,8877
110,8877
371,8877
702,8877
2452,8877
752,8877
3658,8877
2026,8877
2128,9589
6621,9589
2863,9589
1213,9589
3771,9589
2692,9589
3696,9589
5840,9589
396,10015
1027,10015
661,10015
1890,12447
1251,9531
1556,9531
6621,9531
2863,9531
1213,9531
3771,9531
2692,9531
3696,9531
5840,9531
951,10693
1326,10693
2765,9535
987,9535
606,9535
292,9535
987,10038
606,10038
292,10038
513,10038
1027,10039
341,9529
1091,9529
967,13723
1061,10476
6239,10476
1610,9767
7300,9767
4243,9640
600,9640
362,9640
1447,9640
38,9640
229,9065
3003,9065
1743,9065
1826,9065
122,9065
792,9065
552,9065
2379,9065
4280,9065
25,9065
4021,9065
6986,9065
1551,9065
4953,9065
4451,9065
5232,9065
567,9065
164,10392
2016,10392
3024,10088
3255,10088
3892,10088
7225,10088
3538,10088
962,9032
4382,9032
4991,9032
5364,12354
1647,11625
7087,11557
437,10925
3518,10925
2150,12705
1878,10755
169,10755
1157,10755
6862,10755
1535,10755
1989,11133
6444,9527
4285,9527
370,9527
2121,9654
1879,9654
4081,14586
3162,10175
3360,10709
872,10709
46,16244
803,9908
1786,9908
962,11580
679,14323
853,10012
153,10012
104,9284
1243,9284
2387,9284
1330,8953
3558,8953
5568,8953
1933,8953
3446,8953
2396,8953
4575,8953
598,8953
281,8953
1489,9574
356,9574
680,10442
2727,10442
5164,12076
5063,12076
114,10305
946,9413
770,9413
400,9413
649,12516
9,12516
640,8899
6404,8899
2991,8899
1966,8899
1963,13542
5556,12586
1154,10225
611,9611
18,11038
698,8930
3858,8930
517,8930
349,8930
6584,8930
6463,8930
2346,8930
6910,8930
5865,8930
780,8930
839,10208
348,10234
2298,9294
231,9294
3601,9294
4764,10049
141,10049
997,9354
2252,9354
58,11366
2032,8967
53,8967
242,9653
118,9653
459,9641
184,9881
309,9881
797,9478
2979,10401
997,12505
1133,9328
2602,9328
339,9328
384,9328
24,9548
2415,9548
543,9548
1047,9548
3546,9548
3481,9936
24,9936
422,9936
272,9936
3456,9936
798,9292
4475,9292
2455,9292
131,9292
486,9292
1940,9539
431,9539
1069,10908
5702,10908
4191,10199
392,13549
338,13549
4292,11243
526,8831
4072,8831
3433,8831
4487,8831
2246,8831
1710,8831
295,8831
3588,8831
1653,8831
3495,9032
4223,9032
997,9032
3999,9032
272,14260
556,10087
945,12392
3768,12392
107,13096
65,11908
1489,9527
684,10299
852,9945
343,9945
3321,9945
935,10709
1284,10709
1590,9908
3170,11337
359,10098
106,9284
810,9284
450,12213
1913,8953
2324,8953
1574,8953
639,8953
6246,8953
700,8953
3580,8953
3313,11940
1918,11940
2234,9574
3394,9574
1919,12076
5826,12076
3597,12076
156,10305
1004,9413
1744,9413
1227,9472
1011,9472
1483,9472
1039,9472
3440,9472
2530,8899
6347,8899
412,9615
104,9615
419,9615
3320,10225
662,10225
90,10225
217,9611
3018,9611
3,9611
693,12377
5726,11038
843,11038
338,8930
2458,9294
3198,9354
370,9354
2291,15196
9,8967
1638,8967
1462,9870
67,9881
125,9328
728,9548
527,9548
3853,10923
2063,9292
312,9292
1512,9292
2774,9292
2244,13063
788,9539
1039,9539
954,15536
622,10199
102,8831
4100,8831
116,8831
2868,8831
1954,8831
1198,8831
2395,8831
172,8831
467,8831
5111,8831
139,8831
715,8831
2789,8831
910,8831
1930,8831
3850,9032
2182,9032
2220,9032
1895,9032
299,11625
3327,12705
3665,10176
566,10176
765,13096
2455,11908
636,11908
566,9527
13,9527
4152,9834
3158,10299
1540,9654
1102,9945
488,9945
30,11712
1961,10175
5567,11540
1123,9908
1875,9908
1369,14111
3074,8953
464,8953
1284,11940
824,9574
604,9574
833,9574
4003,10442
5191,10442
2017,10305
448,9413
1924,9472
46,8899
1333,8899
1924,8899
3755,8899
5263,8899
1262,8899
200,9615
838,9615
3776,11038
790,14126
2856,8930
3470,8930
477,10234
10,10234
1402,10234
609,9354
4677,8967
1896,9641
753,9478
55,9732
632,9732
1923,9732
3198,9328
2128,9328
3059,9328
1702,9548
3,9936
2673,9292
2203,9292
124,9539
941,10908
6778,14685
5176,8831
2184,8831
623,8831
2491,8831
3739,8831
2817,8831
1564,8831
36,9032
33,12354
1822,12392
2082,9834
983,10204
5282,10299
4223,10299
2082,10175
140,10709
3741,11540
389,9908
6319,10098
1878,10012
1964,9284
1676,8953
459,9413
4422,9413
1451,9472
1385,9472
640,9472
2528,9472
5598,8899
445,8899
3440,8899
529,16259
2182,10225
3507,8930
1603,9294
3977,9294
505,9354
41,8967
450,9653
60,9653
33,9653
4912,9881
154,9292
1168,9292
53,9292
111,9292
158,11115
657,11115
556,10199
3144,8831
239,8831
4443,8831
9,8831
2712,8831
1725,8831
390,8831
171,8831
1445,8831
504,14663
1462,10835
1440,10835
110,14039
4200,10766
108,9106
3590,9106
871,9051
4477,9051
1662,9051
108,9051
2138,9051
871,8875
3126,8875
665,8875
2122,8875
3859,8875
843,8875
929,8875
2703,8875
1547,8875
639,12219
1493,12219
1735,12219
949,8991
3871,8991
3519,8991
2943,8991
1573,8991
275,8991
653,8991
5631,8991
2791,8991
710,8991
5033,8991
2444,8991
1820,8991
1488,8991
1557,8991
687,8991
2289,8991
874,8991
286,9907
951,11767
64,11767
614,10087
2044,12705
25,9527
7473,9834
6153,9654
1618,16242
2014,9945
215,10175
2396,10012
951,8953
2146,8953
2228,8953
450,9574
1733,10442
231,9472
25,12516
431,8899
2935,8899
2392,12586
54,9615
3498,8930
