5,10204
140,10709
389,9908
5,9908
1311,11337
4380,12509
8,10408
33,10408
57,9574
2660,10442
608,9413
2458,8899
3977,8899
923,12377
393,14126
3977,9294
36,9354
2,8967
41,8967
288,9641
5723,9641
2298,9478
1739,10401
877,10923
111,9292
3101,9292
5,9292
727,10199
697,8831
1462,10835
981,10906
2405,8875
1,8991
65,9907
14,11767
1852,10093
406,10093
389,10093
2314,11633
2575,9590
5,9800
16,9397
71,9033
3491,9753
511,15243
43,10003
410,9595
3970,9595
896,9595
7608,11391
188,9217
3869,12905
1286,9722
65,9426
2401,9426
313,9426
214,9072
103,9072
3694,9795
336,8904
131,8904
1544,8904
1452,8954
5450,8954
2879,9680
1926,8963
7068,8963
1909,8963
3845,10160
206,9928
2,15131
1796,10391
2,10391
1737,9014
3030,9014
2174,9190
1158,9974
7269,10240
5,9909
41,10982
1562,13082
121,8885
1389,10625
5956,8859
4783,8859
363,9001
1515,9001
649,8955
2139,9263
1927,8867
134,8867
8,9122
983,10304
2779,9431
2465,9941
139,8829
834,8829
2330,8829
140,8829
2190,8829
125,14887
725,10544
272,13491
1640,9257
376,10920
1291,12181
708,9702
2511,12395
4415,13068
281,11601
767,9149
5321,9149
41,12442
1467,14566
2451,8830
388,8830
54,8830
3695,8830
2899,8830
8213,9157
3108,10214
745,10919
2521,10289
93,9221
221,9221
138,9060
2650,12354
534,10087
96,10925
30,9527
13,9527
3883,9527
3626,9527
924,9527
310,8953
475,10408
3278,8899
47,10225
2187,9611
910,10208
1657,9354
3840,8967
79,8967
5118,9653
1085,9641
2035,9478
3278,9478
2155,9292
132,8831
159,8831
526,10296
33,10296
3441,9973
448,9051
924,9051
213,8991
2910,9934
1928,10469
3312,10170
915,10170
19,11551
1921,9351
1921,12010
1189,9047
109,9047
2970,9033
19,9033
431,9753
944,11391
184,9067
131,9067
123,9067
313,9067
154,13122
4934,13122
140,9426
522,13313
2714,9072
166,8874
1280,8904
1071,8904
5,8904
1501,8954
376,8954
944,8963
1702,10733
8258,9339
5,9490
213,9272
4999,10391
2155,10841
2456,9014
1,13266
1334,10957
2534,10935
7260,11126
2961,9462
1973,10240
3714,10240
2243,9838
488,12425
31,11394
2571,10899
3324,10164
5552,13212
5953,10972
1085,10190
3711,8859
6378,9282
1720,8955
592,8955
